,id,uid,name,lat,lng,address,postal_code,city_id,city_name,city_insee,city_tier,phone,email,since,created_at,network_name,conservation_care,funeral_organization,management_and_use_of_funeral_chambers,provide_hearses_and_mourning_cars,supply_covers_coffins_interior_exterior_accessories_urns,supply_personnel_items_services,transport_body_before_after_burial,habilitation_issued_at,habilitation_expired_at,habilitation_number,cinerary_monuments,deceased_transport,establishment_pictures,establishment_video,funeral_accessories_and_urns,marble_services,monuments_maintenance,mpf_url,online_administrative_procedures,online_death_notice,online_quote_request,permanence_days,siret_number,religion,undertaker_type,status
785,39230,02a3ecb3cbe207ab,Pompes Funèbres Générales,43.6408882,5.0993332,"12, Cours Victor Hugo",13300,4608,Salon-de-Provence,13103,1,0490562396,Agence-SalonDeProvence-1@PFG.FR,,2020-10-23 10:13:22.337805,PFG Services Funéraires,1,1,1,1,1,1,0,,2026-02-13,20-13-0316,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/salon-de-provence/pompes-funebres-roblot,0,1,1,1,542 076 799 02581,-1,0,0
786,39231,54b8dda6502d9377,Pompes Funèbres Du Salonais - Le Choix Funéraire,43.6403841,5.0941576,"65, Bd de la république",13300,4608,Salon-de-Provence,13103,1,0490583628,etspetiau.lechoixfuneraire@gmail.com,,2020-10-23 10:13:22.451036,Le Choix Funéraire,1,1,0,1,1,1,1,,2026-10-01,20-13-0190,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/salon-de-provence/etablissement-petiau,-1,1,1,-1,447 816 927 00076,-1,0,0
787,39232,59b7a3a4cef09ca7,Pompes Funèbres Municipale,43.63806,4.8089671,Hôtel de Ville Avenue de Nostradamus,13310,4670,Saint-Martin-de-Crau,13097,2,0490479554,,,2020-10-23 10:13:22.552726,,0,1,1,1,1,1,1,,2025-04-09,19.13.180,-1,-1,-1,-1,-1,-1,-1,https://meilleures-pompes-funebres.com/13/saint-martin-de-crau/pompes-funebres-municipales,0,0,0,1,,-1,0,0
788,39233,5f0a0f4e05c10f30,Agence Funéraire Colombe,43.4510548,5.4121313,11 Place Jean Moulin,13320,4598,Bouc-Bel-Air,13015,2,0442547201,agencefunerairecolombe@laposte.net,,2020-10-23 10:13:22.666710,,1,1,0,1,1,1,1,,,16.13.480,1,1,0,1,1,1,1,https://meilleures-pompes-funebres.com/13/bouc-bel-air/agence-funeraire-colombe,0,0,0,1,793 650 193 00014,-1,0,0
789,39234,41713636f3f2c6dd,ADP FUNÉRAIRE,43.6329905,5.1413703,"51, Avenue Jean Moulin",13330,4656,Pélissanne,13069,2,0786082438,adpfuneraire@gmailcom,,2020-10-23 10:13:22.778917,,0,0,1,0,0,0,0,,2023-10-02,17.13.583,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
790,39235,49c674729740a238,Pompes Funèbres Petiau - Le Choix Funéraire,43.6313613,5.1506032,"6, Rue Foch",13330,4656,Pélissanne,13069,2,0490738907,etspetiau@lechoix-funeraire.fr,,2020-10-23 10:13:22.892726,Le Choix Funéraire,1,1,0,0,1,0,0,,2024-07-16,18.13.400,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/pelissanne/pompes-funebres-petiau,0,1,1,1,447 816 927 00068,-1,0,0
791,39236,7ba98384c807b7dc,Pompes Funèbres de Rognac,43.4876673,5.234065,"104, Boulevard Jean Jaurès",13340,4624,Rognac,13081,2,0442025773,,,2020-10-23 10:13:23.006892,,1,1,0,0,1,1,0,,2024-12-25,18.13.561,1,1,0,0,1,1,1,,0,1,0,1,821 239 951 00022,-1,0,0
792,39237,0e39da4e669509d1,R CHAFFARD DIJON,43.7177552,5.2380865,Quartier Les Plaines Les Arquières,13350,4583,Charleval,13024,3,0616793206,Menuiserieferronneriechaffard@gmailcom,,2020-10-23 10:13:23.119235,,1,1,0,0,1,1,1,,2026-07-07,20-13-0258,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
793,39238,d1b0c7f09cab301a,Pompes Funebres Nemrod,43.7325927,5.1750403,"26, Avenue des Frères Roqueplan",13370,4617,Mallemort,13053,2,0490572378,senas@ovh.fr,,2020-10-23 10:13:23.232013,,1,1,1,0,1,1,0,,2021-07-08,15.13.415,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/mallemort/pompes-funebres-nemrod,0,0,0,1,378 864 516 00059,-1,0,0
794,39239,1fe26887377f3667,Pompes Funèbres du Village,43.3460462,5.4656966,"1, Village Sud",13380,4626,Plan-de-Cuques,13075,2,0491505667,contact@pompesfunebresduvillage.fr,,2020-10-23 10:13:23.343683,,1,1,1,1,1,1,1,,2024-07-25,18.13.558,0,1,1,0,1,1,1,,0,0,0,1,821 509 916 00010,-1,0,0
795,39240,3b2755624eead792,Pompes Funèbres Générales,43.3449116,5.4603654,"167, Avenue de la Libération",13380,4626,Plan-de-Cuques,13075,2,0491681160,Agence-PlandeCuques-1@PFG.FR,,2020-10-23 10:13:23.458824,PFG Services Funéraires,1,1,0,0,1,1,0,,2025-03-11,19.13.423,1,1,0,0,1,1,1,,0,1,1,1,542 076 799 22217,-1,0,0
796,39241,578cbbfeddb1598a,Pompes Funèbres Roc-Eclerc,43.3427945,5.4698642,"55, Avenue Paul Sirvent",13380,4626,Plan-de-Cuques,13075,2,0491051444,Roceclercplandecuques@orange.fr,,2020-10-23 10:13:23.562753,Roc Eclerc,1,1,0,1,1,1,1,,2023-11-06,17.13.377,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/plan-de-cuques/pompes-funebres-phenix-roc-eclerc,0,1,1,1,313 610 362 00102,-1,0,0
797,39242,df90d3eb94b38d70,Pompes Funèbres Municipale,43.3679508,5.6351768,Quartier Basseron,13390,4688,Auriol,13007,2,0442043715,christophe.guigou@mairie-auriol.com,,2020-10-23 10:13:23.673808,,0,1,0,1,1,1,1,,2020-06-01,14.13.70,0,1,1,0,1,0,1,,0,0,0,1,,-1,0,0
798,39243,e6b4d23b8b762988,Pompes Funèbres Santo Julien,43.3698338,5.6340568,"2, Rue Marius Pascau",13390,4688,Auriol,13007,2,0442708631,pfsantojulien@gmail.com,,2020-10-23 10:13:23.785923,,1,1,1,0,1,0,0,,2020-09-22,14.13.345,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/auriol/pompes-funebres-santo-julien,0,1,1,1,393 792 064 00049,-1,0,0
799,39244,1879fa5cbd5783f0,Agence Funéraire Paradis (Pompes funèbres Aubagnaises),43.2915622,5.562901,"146, Avenue des sœurs Gastines",13400,17,Aubagne,13005,1,0442187918,af.paradis13@gmail.com,,2020-10-23 10:13:23.899759,,0,1,0,1,1,1,1,,2024-03-28,18.13.547,0,0,-1,-1,-1,1,1,,-1,-1,-1,-1,818 774 838 00028,-1,0,0
800,39245,c2d9e85006c5171d,Pompes Funèbres Marbrerie Dichard Santoni,43.2806691,5.5654969,"1065, Route de Fenestrelle",13400,17,Aubagne,13005,1,0442726000,dichard.diffusion@wanadoo.fr,,2020-10-23 10:13:24.012284,,0,1,0,1,1,1,1,,2023-06-18,17-13-0157,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/aubagne/pompes-funebres-dichard-santoni,-1,1,1,-1,807 623 319 00017,-1,0,0
801,39246,6fe0c86f3d86ba55,Pompes funèbres Aubagne le Choix Funéraire,43.2928344,5.5661992,"18, Cours Barthélémy",13400,17,Aubagne,13005,1,0442621401,accueilfuneraire.raynal.pueyo@gmail.com,,2020-10-23 10:13:24.127700,Le Choix Funéraire,0,1,0,0,1,1,0,,2024-09-16,18.13.559,1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/aubagne/le-choix-funeraire-pompes-funebres-aubagne,-1,1,1,-1,,-1,0,0
802,39247,d17edf5095422cbc,MARBRERIE BÉRENGER,43.293112,5.5740606,"91, Chemin de la Colline aux Oiseaux",13400,17,Aubagne,13005,1,0660029271,marbrerieberenger@gmailcom,,2020-10-23 10:13:24.241840,,0,1,0,0,1,1,0,,2025-03-18,19.13.575,-1,-1,-1,-1,-1,1,1,,-1,-1,-1,-1,813 988 292 00013,-1,0,0
803,39248,cb6482a82daf773d,Pompes Funèbres Générales,43.2979978,5.5904566,Route de Gémenos,13400,17,Aubagne,13005,1,0496185452,Agence-Aubagne-2@PFG.FR,,2020-10-23 10:13:24.359885,PFG Services Funéraires,0,1,1,1,1,1,1,,2020-06-19,19.13.628,-1,-1,1,0,1,1,1,,-1,1,1,1,542 076 799 18363,-1,0,0
804,39249,ce03ae18f8d24af2,Pompes Funèbres La Maison des Obsèques Ets La Rosa,43.2904251,5.570753,"72, Avenue de la République",13400,17,Aubagne,13005,1,0442832128,groupelarosa.13400@gmail.com,,2020-10-23 10:13:24.471142,La Maison des obsèques,0,1,1,0,1,0,0,,2025-12-14,20-13-0260,-1,-1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/aubagne/pompes-funebres-la-maison-des-obseques-ets-la-rosa,-1,1,1,-1,,-1,0,0
805,39250,cb932373fc60f912,Pompes Funèbres Roc-Eclerc,43.2906706,5.5708065,"75, Rue de la République",13400,17,Aubagne,13005,1,0442843103,agence.aubagne@roc-eclerc.fr,,2020-10-23 10:13:24.584896,Roc Eclerc,1,1,0,1,1,1,1,,,20-13-0151,-1,-1,1,-1,-1,1,1,,-1,1,1,1,302 077 169 00407,-1,0,0
806,39251,d503ea807a526eb4,Pompes Funèbres ROBLOT,43.2945539,5.5666158,"6, Avenue Antide Boyer",13400,17,Aubagne,13005,1,0442031261,Agence-Aubagne-1@ROBLOT.FR,,2020-10-23 10:13:24.696950,Pompes Funèbres Roblot,0,1,1,1,1,1,1,,2020-07-22,14.13.48,-1,-1,1,-1,1,-1,-1,https://meilleures-pompes-funebres.com/13/aubagne/pompes-funebres-roblot,-1,1,1,-1,,-1,0,0
807,39252,6ac579317d5de540,SERVICE MUNICIPAL POMPES FUNÈBRES D’AUBAGNE,43.2746474,5.5592662,"740, Avenue de la Couronne de Pins quartier des Fenestrelles",13400,17,Aubagne,13005,1,0442823601,,,2020-10-23 10:13:24.807769,,0,1,0,0,1,1,0,,2020-08-27,14.13.59,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,3
808,39253,c45060d306a66ddb,Entraide Funéraire,43.655015,5.2606974,"58, Rue Grande",13410,4677,Lambesc,13050,2,0442123068,entraidefuneraire@gmail.com,,2020-10-23 10:13:24.928793,,1,1,1,1,1,1,1,,2023-06-14,17.13.329,1,1,0,0,1,1,1,,0,0,0,1,,-1,0,0
809,39254,c120c8fd01e2e082,Pompes Funèbres Marbrerie Bérenger,43.2962953,5.6294354,"4, Rue de la République",13420,4665,Gémenos,13042,2,0660029271,marbrerieberenger@gmail.com,,2020-10-23 10:13:25.042279,,0,1,0,0,1,1,0,,2020-03-18,19.13.600,1,-1,-1,-1,1,1,-1,,-1,-1,-1,-1,813 988 292 00021,-1,0,0
810,39255,0cc0a32ee75ee81e,POMPES FUNÈBRES SANTO JULIEN,43.2963596,5.628932,"8, Rue Jean Jaurè",13420,4665,Gémenos,13042,2,0442328230,,,2020-10-23 10:13:25.155994,,0,1,0,0,1,0,0,,2020-09-22,14.13.121,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
811,39256,baee463d124efae0,Pompes Funèbres FEUTRIER,43.6876273,5.0411532,ZA Les Paluds Chemin du Hangar d’Emilien,13430,4681,Eyguières,13035,2,0629794033,pompesfunebres.feutrier@orange.fr,,2020-10-23 10:13:25.268716,,0,1,0,1,1,1,1,,2025-05-08,19-13-0326,1,0,0,0,0,1,1,,0,0,0,1,,-1,0,0
812,39257,d281a3402f20d7e0,Pompes Funèbres de Carnoux,43.2568768,5.566759,"2, Avenue Jean Charcot",13470,4679,Carnoux-en-Provence,13119,2,0442722237,pfcarnoux@gmail.com,,2020-10-23 10:13:25.379907,,0,1,0,0,1,0,0,,2022-11-27,16.13.513,1,1,1,0,1,1,1,,0,1,0,1,805 138 591 00013,-1,0,0
813,39258,aa729fdd52950339,Agence Aixoise de Pompes Funèbres,43.4605273,5.3530854,Avenue de Provence CD9,13480,4619,Cabriès,13019,2,0614556485,aapf.eguilles@orange.fr,,2020-10-23 10:13:25.492737,Services funéraires Sublimatorium Florian Leclerc,0,1,1,0,1,1,0,,,17/13/526,1,1,1,0,1,1,1,,0,0,0,1,498 847 433 00055,-1,0,0
814,39259,1e3055a2cd6e434f,MENUISERIE ÉBÉNISTERIE BREISSAC CHRISTOPHE,43.6371224,5.6390309,"47 bis, Bd de la République",13490,4678,Jouques,13048,3,0442637030,,,2020-10-23 10:13:25.605861,,0,0,0,0,1,0,0,,2020-02-02,14.13.243,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
815,39260,6db30ee0e298040d,FUNERALI,43.4090784,5.0267548,"18, Allée des Bruyères ZAC de Croix Sainte",13500,19,Martigues,13056,1,0781604626,funerali@yahoofr,,2020-10-23 10:13:25.722803,,0,1,0,1,1,1,1,,2021-09-09,15.13.478,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
816,39261,cfec8707a47fea5b,Pompes Funèbres et Marbrerie ROURE,43.40365,5.0551215,38 rue Lamartine,13500,19,Martigues,13056,1,0442066702,pf.saussetoises@gmail.com,,2020-10-23 10:13:25.835524,,0,1,0,0,1,0,0,,2020-11-07,18.13.606,-1,-1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/martigues/ets-roure-pompes-funebres-martegales,-1,1,1,1,,-1,0,0
817,39262,86fd77c26ae6dbec,Pompes Funèbres Roc-Eclerc,43.4086298,5.0558192,"24, Bd du 14 juillet",13500,19,Martigues,13056,1,0442804884,,,2020-10-23 10:13:25.949065,Roc Eclerc,0,1,1,0,1,1,0,,2020-09-18,14.13.143,-1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/martigues/roc-eclerc-failla-martigues,-1,1,1,1,326 672 169 00041,-1,0,0
818,39263,3d30969961aeaf17,Pompes Funèbres Municipales de Martigues,43.421213,5.0151378,Chemin de Château Perrin - Quartier Réveilla,13500,19,Martigues,13056,1,0442416269,,,2020-10-23 10:13:26.059303,,1,1,1,1,1,1,1,,2021-02-25,15.13.113,0,0,0,0,1,0,-1,,0,0,-1,1,,-1,0,0
819,39264,367861dbfbf82a54,THANATO’FRANCE,43.4106429,5.0434726,"2, Avenue du Moulin de France",13500,19,Martigues,13056,1,0674944580,thanatoiffode@gmailcom,,2020-10-23 10:13:26.166975,,1,0,0,0,0,0,1,,2025-05-28,19.13.361,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
820,39265,72cef841c5861060,Agence Aixoise de Pompes Funèbres,43.5701502,5.3537964,Grand’ Place,13510,4589,Éguilles,13032,3,0442923900,aapf.13@orange.fr,,2020-10-23 10:13:26.280821,,0,1,0,0,1,1,0,,2021-09-13,15.13.161,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
821,39266,c4fee945acc8ca98,Pompes Funèbres La Maison des Obsèques Ets La Rosa,43.4476068,5.6862275,"10, Avenue Jean Jaurès",13530,4664,Trets,13110,2,0442613770,groupelarosa.13530@gmail.com,,2020-10-23 10:13:26.394802,La Maison des obsèques,0,1,1,1,1,1,1,,2022-01-20,16.13.148,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/trets/pompes-funebres-la-maison-des-obseques-ets-la-rosa,0,0,0,1,480 352 921 00013,-1,0,0
822,39267,55d4d3a0afd01b5d,ALBERT PONS FUNÉRAIRE ROC’ECLERC,43.450925,5.6751895,Zone Industrielle des 4 chemins,13530,4664,Trets,13110,2,0442613770,,,2020-10-23 10:13:26.504723,,0,1,1,0,1,0,0,,2022-03-02,16.13.390,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
823,39268,09262047c89bdbeb,Agence funéraire de Trets,43.4476061,5.6845738,"8, Boulevard de la République",13530,4664,Trets,13110,2,0616625460,,,2020-10-23 10:13:26.612790,,0,1,0,1,1,1,1,,2021-05-15,20-13-0322,1,1,1,0,1,1,1,,0,1,1,1,880 527 908 00011,-1,0,0
824,39269,d89aedb183c3693b,Prest'Hyg Funéraire,43.451228,5.674964,"40, Impasse du Terril",13530,4664,Trets,13110,2,0684982943,,,2020-10-23 10:13:26.725750,,1,0,0,1,0,1,1,,2020-12-02,14.13.461,0,1,-1,-1,0,0,1,,-1,-1,-1,-1,798 625 620 00017,-1,0,0
825,39270,c777b7dffb20a334,Pompes Funèbres du Grand Saint-Jean,43.5824291,5.4198678,"17, Rue Principale Puyricard",13540,16,Aix-en-Provence,13001,1,0442284972,pfpuyricard@gmail.com,,2020-10-23 10:13:26.832949,,0,1,0,0,1,1,0,,2023-02-14,17.13.517,0,1,1,0,1,1,1,,0,0,0,1,533 890 984 00032,-1,0,0
826,39271,3edbc4fa8e6ba240,Pompes Funèbres ROC ECLERC,43.5313033,5.4435642,"112, Cours Sextius",13540,16,Aix-en-Provence,13001,1,0442211143,Agenceaixenprovence@roceclerc.fr,,2020-10-23 10:13:26.944018,Roc Eclerc,1,1,0,1,1,1,1,,2026-01-12,21-13-0297,1,1,1,0,1,1,1,,0,1,1,1,,-1,0,0
827,39272,d81bdc10fa3f4c60,LA DAME DE NOVES,43.876651,4.9014892,"16, Rue de la 1ère armée",13550,4591,Noves,13066,2,0490929090,,,2020-10-23 10:13:27.052934,,1,0,0,0,0,0,1,,2026-05-03,20-13-0007,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
828,39273,3fc096aa87a277f6,Pompes Funèbres Terre de Provence,43.8762095,4.901456,"2, Rue du Porche",13550,4591,Noves,13066,2,0490381748,terre-de-provence@orange.fr,,2020-10-23 10:13:27.161856,,1,1,0,1,1,1,1,,2024-02-11,18.13.544,1,1,-1,-1,1,1,1,,-1,-1,-1,1,508 808 656 00054,-1,0,0
829,39274,dd240f4e8d854cea,SERVICE FUNÉRAIRE MUNICIPAL,43.8754047,4.9020455,Hôtel de Ville - place Jean Jaurès,13550,4591,Noves,13066,2,0490244300,,,2020-10-23 10:13:27.269122,,0,1,0,1,0,1,0,,2020-07-27,14.13.100,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
830,39275,28fa53a0b5e00d92,LE MAINTIEN DU SOUVENIR,43.7527945,5.0820938,"410, Chemin de la Marianne",13560,4582,Sénas,13105,2,0640154481,lbruna@orangefr,,2020-10-23 10:13:27.375561,,0,1,0,0,0,1,0,,2021-03-24,15.13.472,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
831,39276,ace2839a201d1a6b,Pompes Funèbres Nemrod,43.7463659,5.0754101,"11, Place Auguste Jaubert",13560,4582,Sénas,13105,2,0490572378,senas@ovh.fr,,2020-10-23 10:13:27.485460,,0,1,0,1,1,1,1,,2021-07-08,15.13.74,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/senas/pompes-funebres-nemrod,0,0,0,1,378 864 516 00026,-1,0,0
832,39277,841de1aec19d821b,Pompes Funèbres de La Colline de l'Adieu,43.8924816,4.7588042,"12, avenue des Berterigues",13570,4584,Barbentane,13010,2,0490150953,,,2020-10-23 10:13:27.589773,,0,1,0,1,1,1,1,,2021-05-13,20-13-0231,-1,-1,-1,-1,1,-1,-1,,-1,-1,-1,1,394 820 872 00064,-1,0,0
833,39278,74fc0d0f53fac23d,ENTREPRISE ISABELLE ESTOURNET,43.33034,5.135486,5 Avenue DraIo de la Mar Camping Lou Souleï,13620,4669,Carry-le-Rouet,13021,2,0650903533,thanatoassistance@gmailcom,,2020-10-23 10:13:27.919644,,1,0,0,0,0,0,0,,2022-06-01,16.13.498,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
834,39279,249daac159fa776a,Pompes Funèbres Pueyo - Aix Funéraire,43.3286296,5.1473301,"14, avenue Draio de la Mar",13620,4669,Carry-le-Rouet,13021,2,0442020276,aix.funeraire@gmail.com,,2020-10-23 10:13:28.031085,,1,1,0,1,1,1,0,,2019-09-11,18.13.607,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/carry-le-rouet/aix-funeraire,0,1,1,1,380 039 560 00087,-1,0,0
835,39280,00f910fbdc00408c,POMPES FUNEBRES ET MARBRERIE DE CARRY LE ROUET,43.3286283,5.1477348,"12, avenue Draio de la mar",13620,4669,Carry-le-Rouet,13021,2,0442066702,carry@pompesfunebresrourefr,,2020-10-23 10:13:28.134280,,0,1,0,0,1,1,0,,2021-02-14,20-13-0318,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
836,39281,9a68aafe13b81642,Pompes Funèbres les Alpilles,43.8413168,4.8408776,"4, Rue du Docteur Fouquet",13630,4612,Eyragues,13036,2,0432620255,pflalpilles@orange.fr,,2020-10-23 10:13:28.268694,,1,1,1,1,1,1,1,,2020-07-07,14.13.305,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/eyragues/pompes-funebres-les-alpilles,0,1,0,1,504 968 967 00019,-1,0,0
837,39282,3b1e05f1930d3574,Pompes funèbres Vallis Clausa Robert,43.790482,5.0397286,"5, Place de la liberté",13660,4585,Orgon,13067,2,0490733480,contact@pompesfunebresvallisclausa.com,,2020-10-23 10:13:28.433353,,0,1,0,1,1,1,1,,2025-11-27,20-13-0282,1,1,1,0,1,1,1,,0,0,0,1,499 311 678 00050,-1,0,0
838,39283,b146c385b05d4007,Pompes Funèbres Terre de Provence,43.8356948,4.9276442,Route de Mollégès,13670,4663,Saint-Andiol,13089,2,0490921092,terre-de-provence@orange.fr,,2020-10-23 10:13:28.536990,,1,1,1,1,1,1,1,,2021-07-29,20-13-0330,1,1,-1,-1,1,1,1,,-1,-1,-1,1,508 808 656 00070,-1,0,0
839,39284,09ef8e37a05319a6,POMPES FUNÈBRES MUNICIPALES,43.8491236,4.7716752,Hôtel de Ville – Cours National,13690,4634,Graveson,13045,3,0490958895,nadia.leloup@ville-graveson.fr,,2020-10-23 10:13:28.669114,,0,0,0,0,0,1,0,,2021-09-23,15.13.154,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
840,39285,e3322b6503915452,ESPACE FUNÉRAIRE Pompes Funèbres Marignane,43.4172124,5.2145803,39 av Jean Jaurès,13700,4672,Marignane,13054,1,0442815446,dsespacefuneraire@gmail.com,,2020-10-23 10:13:28.784888,,0,1,1,1,1,1,1,,2021-01-28,19-13-0305,-1,1,1,-1,1,1,1,,-1,-1,-1,-1,,-1,0,0
841,39286,a742bd158add8da7,Pompes Funèbres et Marbrerie Graugnard - Dignité Funéraire,43.4231469,5.2137718,"4, Rue du Souvenir Français",13700,4672,Marignane,13054,1,0442310071,Agence-Marignane-1@DIGNITE.FR,,2020-10-23 10:13:28.902601,Dignité Funéraire,0,1,1,1,1,1,1,,2026-11-02,20-13-0039,-1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/marignane/pompes-funebres-graugnard,-1,1,1,-1,,-1,0,0
842,39287,da18d6b3d28f2d76,POMPES FUNÈBRES SZYCMAN,43.4628102,5.5741378,Quartier le Vallon – Route de Rousset,13710,4646,Fuveau,13040,2,0442587842,,,2020-10-23 10:13:29.019668,,0,1,0,1,1,1,1,,2026-03-20,20-13-0003,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
843,39288,2ed79dac0cc23e2d,Pompes Funèbres Szycman,43.4538678,5.5612217,"24 bis, Boulevard Emile Loubet",13710,4646,Fuveau,13040,2,0442587842,pompesfunebresszycman@orange.fr,,2020-10-23 10:13:29.134051,,0,1,0,0,1,0,0,,,20/10/0003,1,-1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/fuveau/pompes-funebres-szycman,-1,-1,-1,1,382 231 959 00034,-1,0,0
844,39289,52988f21d7591b98,Pompes Funèbres Roc'Eclerc,43.4186346,5.2294681,Av. du 8 mai 1945,13730,4606,Saint-Victoret,13102,2,0442793914,,,2020-10-23 10:13:29.269887,Roc Eclerc,1,1,1,1,1,1,1,,2020-05-22,14.13.71,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/13/saint-victoret/pompes-funebres-roc-eclerc,0,1,1,1,302 077 169 01348,-1,0,0
845,39290,39d3de68ff77894e,Pompes Funèbres et Marbrerie Puyeo,43.4203289,5.2333234,"9, Place de la République",13730,4606,Saint-Victoret,13102,2,0751698852,contact@aixfuneraire.com,,2020-10-23 10:13:29.361485,,1,1,1,1,1,1,0,,2024-09-11,18.13.542,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/13/saint-victoret/pompes-funebres-pueyo,0,1,1,1,380 039 560 00079,-1,0,0
846,39291,3281f6ff1e253154,SAINT VICTORET FUNERAIRE,43.4197296,5.2367904,"244, Bd Barthélémy Abbadie",13730,4606,Saint-Victoret,13102,2,0442066702,stvictoret@pompesfunebresrourefr,,2020-10-23 10:13:29.470397,,0,1,0,0,1,1,0,,2021-02-14,19-13-0287,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
847,39292,d374f5d30b664f44,Agence Aixoise de Pompes Funèbres,43.6207862,5.2989406,"1, Avenue Camille Pelletan",13760,4596,Saint-Cannat,13091,2,0442630148,aapf.13@orange.fr,,2020-10-23 10:13:29.638021,,1,1,0,0,1,0,0,,2021-09-16,15.13.483,1,0,0,0,1,1,1,,0,0,1,1,413 185 869 00059,-1,0,0
848,39293,dfe5450668c7f4b8,Agence Aixoise de Pompes Funèbres,43.5975765,5.4851826,Rue des Isnards Place de l’Eglise,13770,4630,Venelles,13113,2,0442923900,aapfeguilles@orange.fr,,2020-10-23 10:13:29.752993,Services funéraires Sublimatorium Florian Leclerc,0,1,0,0,1,1,0,,,15/13/470,1,1,0,0,1,1,1,,0,0,1,1,498 847 433 00030,-1,0,0
849,39294,695cd3dec44c1a55,GFS THANATOPRAXIE,43.5896266,5.4746695,6 av du Jas de Violaine,13770,4630,Venelles,13113,2,0626512527,fauveaugregory@sfrfr,,2020-10-23 10:13:29.861948,,1,0,0,0,0,0,0,,2020-10-28,19-13-0253,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
850,39295,c84a4df7dc92e11c,NOELLY ARRIO,43.5709789,5.4828674,Route des Pinchinats,13770,4630,Venelles,13113,2,0651766201,,,2020-10-23 10:13:29.963660,,1,0,0,0,0,0,0,,2026-06-17,20-13-0053,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
851,39296,329bd028c39dee8a,Pompes Funèbres Santo et Julien,43.2755843,5.6987099,"4 ter, Route Nationale",13780,4682,Cuges-les-Pins,13030,2,0442739166,,,2020-10-23 10:13:30.064269,,0,1,0,0,1,0,0,,2020-09-22,14.13.344,1,-1,-1,-1,1,1,1,https://meilleures-pompes-funebres.com/13/cuges-les-pins/pompes-funebres-santo-et-julien,-1,-1,-1,-1,393 792 064 00056,-1,0,0
852,39297,233f894d8e2ab23c,ENTREPRISE LIONEL GINDRAT,43.4473912,5.6391482,"3, Avenue Mireille",13790,4579,Peynier,13072,3,0624636884,lionelgindrat@gmailcom,,2020-10-23 10:13:30.179953,,0,1,0,0,1,1,0,,2025-02-07,19.13.564,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
853,39298,8a993aca5ac24ade,Julien Gomez Burgos,43.5168542,4.9788992,62 Avenue Georges Guynemer,13800,4590,Istres,13047,1,0677483818,Tonytonio@orange.fr,,2020-10-23 10:13:30.281497,,0,0,0,0,0,1,0,,2020-08-07,19.13.635,0,0,0,0,0,0,0,,0,0,1,-1,,-1,0,0
